state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,coverage_encoded,employmentstatus_encoded,location_code_encoded,marital_status_Divorced,marital_status_Married,marital_status_Single,policy_type_Corporate Auto,policy_type_Personal Auto,policy_type_Special Auto,renew_offer_type_Offer1,renew_offer_type_Offer2,renew_offer_type_Offer3,renew_offer_type_Offer4,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,vehicle_size_encoded,month,year,index,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2011,0.65436879139815,0.7401654408671374,0.0,0.02129149391487426,0.0009190572912895365,0.0013785859369343048,0.0,0.00015317621521492275,0.15329875618709468
0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2011,0.07531337607776996,0.1633508883336391,0.9836388701493531,0.0020445475368643376,0.0005463877038171937,7.050163920221855e-05,0.0,0.00012337786860388246,0.009718893401537634
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.1279109854640588,0.4399520742926223,0.8887030213746434,0.002813203704637699,0.001017541765507253,0.001975228133043491,0.0,5.9855397971014876e-05,0.016584248781229837
0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2011,0.04842363602498005,0.05556119021859618,0.9972777044555131,0.0006909571456195984,2.2654332643265523e-05,0.00048706815183020873,0.0,3.398149896489828e-05,0.0021376357109823604
0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.06957337137079622,0.11860173680054176,0.9904768433576286,0.001496901348482987,0.0,0.0013667360138322924,0.0,4.8812000494010445e-05,0.006684738791754076
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.45035474050202584,0.8927936993423741,0.0,0.008107859485306521,0.0026324219108138057,0.005054250068762507,0.0,0.00021059375286510445,0.0013271389811337023
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2011,0.4715951955825269,0.8766993128934938,0.0,0.013008002122192186,0.0,0.007385899510058275,0.0,0.0008818984489621821,0.09365761527978374
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2,2011,0.06013072388874831,0.040330692860537136,0.9973634020285166,0.0009977287674926688,0.0002107877677801413,0.0,0.0,1.405251785200942e-05,0.00478909808396481
0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2011,0.10916922660959015,0.2685830457055891,0.9569651971819167,0.003341394552770166,0.0008927390026485176,0.0023211214068861456,0.0,0.00015304097188260303,0.012060927698145773
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.14772118116099564,0.18970352990847492,0.970591306633143,0.0024154362721956774,0.00020703739475962948,0.0017943240879167888,0.0,0.00013802492983975298,0.01159409410653925
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.09307060964055754,0.154113551737073,0.9836098478920576,0.0020213840954161257,8.694125141574734e-05,0.0005433828213484209,6.520593856181052e-05,8.694125141574734e-05,0.009702643657997403
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.057286666368492924,0.036475218318010434,0.9976759113960131,0.0009093121645792528,0.00014709461485840853,5.3488950857603104e-05,1.3372237714400776e-05,1.3372237714400776e-05,0.00545164388357596
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2,2011,0.09990751635633842,0.27546338156232564,0.956034492572999,0.002378195255156714,0.00034973459634657556,0.0006062066336673977,6.994691926931511e-05,4.6631279512876746e-05,0.011415337224752228
1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2011,0.10896060858210627,0.10399689300805968,0.9885264358624871,0.002593089611613355,0.0001016897886907198,0.0022117529040231554,0.0,2.542244717267995e-05,0.010774538103272401
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2011,0.04403061267601923,0.053219020914791956,0.9976061207917947,0.0006573266179764942,5.135364202941361e-05,0.0008216582724706177,0.0,6.162437043529633e-05,0.003155167766287172
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.569642243678718,0.8199756201071177,0.0,0.011159036489974886,0.0007970740349982062,0.012354647542472195,0.0,0.0009299197074979071,0.05356337515187945
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.18749753370109512,0.1087371181205567,0.9762199638794952,0.0027978181760014193,0.0004808749990002439,0.0005245909080002661,0.0,4.3715909000022176e-05,0.0026758153800050676
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,2011,0.10727644764148797,0.3274358401349256,0.9387564384403496,0.0027256719797021417,0.00025006164951395796,0.0007751911134932697,0.0,5.001232990279159e-05,0.002405914022451427
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2011,0.1527741090382019,0.16692500360896817,0.9740017014584221,0.0021718062575927094,0.0006764642441682209,0.0017089623010565582,0.0,0.00017801690636005816,0.010424670036445005
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.8459774800493514,0.5328684926955579,0.0,0.01419160730744485,0.0037450074839090576,0.009461071538296567,0.0,0.00019710565704784513,0.008264092049183897
0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.25298326709432234,0.6667964610885773,0.7003741275136317,0.005951854175757409,0.0010607264867686472,0.0022982407213320687,0.0,0.00011785849852984968,0.02856890004363556
0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.08011306542884518,0.16193955296251528,0.9835399325133748,0.002033610650150006,9.328489220871587e-05,0.0011194187065045904,0.0,0.0001492558275339454,0.0011222457797908892
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.07384353715336843,0.10280884359713584,0.9919104048869115,0.0013066609601061702,0.00027508651791708846,0.0009628028127098096,0.0,5.157872210945409e-05,0.009407958912764426
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2011,0.36312883423839787,0.9295213461058228,0.0,0.008790828389383934,0.0024512886855012892,0.006170485311779107,0.0,0.00016905439210353716,0.06329396440356432
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2011,0.05733085422761683,0.1563478832935054,0.98601864556285,0.0009739707606739652,0.0004002619564413556,0.0005203405433737622,0.0,2.6684130429423705e-05,0.005861983501720905
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2011,0.5253139431628481,0.8482583489925675,0.0,0.013563584017463628,0.0003665833518233413,0.008920194894367971,0.0003665833518233413,0.0007331667036466826,0.06510520328382541
0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.054013683202496575,0.032047876011226106,0.9980221297220367,0.0008164859088749482,0.00041452361527497374,0.0009420991256249403,0.0,1.2561321674999204e-05,0.0023575554167832996
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.05855888348294218,0.14509535187201109,0.987645061114305,0.001198135723436157,9.530625072787614e-05,4.084553602623263e-05,0.0,2.7230357350821753e-05,0.008601294352932061
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2011,0.04774620261089638,0.10358699176681059,0.9934695105321171,0.0012874382851845606,5.5493029533817265e-05,0.00013318327088116143,0.0,6.659163544058071e-05,0.0025853755962889835
0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.06993110711159602,0.12200898576687404,0.99005415878188,0.0010401094248529271,0.00016251709763326987,0.0009913542955629461,0.0,3.250341952665397e-05,0.0037574259480058127
0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.048396010589574844,0.05982126024822528,0.9970320313585064,0.0007421321326468261,0.00010119983627002174,0.00020239967254004348,1.1244426252224638e-05,4.497770500889855e-05,0.002401522411006242
0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2011,0.054032543008539845,0.10805452067812116,0.9926675555273905,0.0013429691293644049,2.510222671709168e-05,0.0009287823885323922,0.0,3.765334007563752e-05,0.003627783017671295
0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2011,0.20021232811658451,0.571841295145969,0.7951302886952419,0.005254062488893183,4.649612822029366e-05,0.004091659283385842,0.0,9.299225644058732e-05,0.02521949994668728
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2011,0.09448852446929204,0.1598216457619564,0.9825753503437781,0.0013382400725857476,0.00013163017107400794,0.0010530413685920636,0.0,4.387672369133599e-05,0.008468893202358798
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2011,0.5384443126488014,0.8391720478319564,0.0,0.011623797835733177,0.0009998965880200583,0.005249457087105306,0.0001249870735025073,0.00037496122050752185,0.07552596127804623
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.1579444885128091,0.10301633083426545,0.9819755969501405,0.002602473586541992,0.00014661823022771788,0.0015028368598341082,0.0,3.665455755692947e-05,0.012491873215401563
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2011,0.05162344274231991,0.18350123778646157,0.9816239559041365,0.0015091772124204894,3.5932790771916414e-05,0.0002515295354034149,0.0,2.3955193847944275e-05,0.008624519545937872
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2011,0.05336898358353372,0.10508603387375683,0.9930146787719764,0.0008665805731494689,0.0001485566696827661,0.0002104552820505853,0.0,2.4759444947127684e-05,0.005450402178104749
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.8753277247951333,0.48297217313722185,0.0,0.01339787333870102,0.0006089942426682282,0.004262959698677598,0.0,0.0002029980808894094,0.018470686573156005
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2,2011,0.7969350153047804,0.5769338432432681,0.0,0.01865795932911053,0.00018473227058525275,0.01533277845857598,0.000738929082341011,0.00018473227058525275,0.17736429768113593
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.8735346238167173,0.48235835991347226,0.0,0.013158690741155648,0.0016195311681422337,0.01012206980088896,0.0,0.0002024413960177792,0.06316171555754711
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,2011,0.059202599472393556,0.10716945826709635,0.9924665615445067,0.000905322420106111,0.00037035917186159083,0.00020575509547866158,0.0,2.743401273048821e-05,0.004345547616509333
0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.051901320877526955,0.16860846071365004,0.9843096925839441,0.0013825925181643734,0.00012022543636211942,0.0006612398999916568,0.0,2.4045087272423884e-05,0.0030830374056592274
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2011,0.05763392946079349,0.0712053302144199,0.9957936408874384,0.0009076209363904486,2.6694733423248487e-05,0.0004538104681952243,0.0,6.673683355812121e-05,0.0014563673933112099
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2011,0.4049372270824784,0.9094777761677204,0.0,0.01293848977480482,0.00215641496246747,0.005062887303184495,0.0,0.00028127151684358305,0.0931571263785947
0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.10272882745002115,0.13562318921343183,0.9853882296004575,0.0017121471241670191,0.000190238569351891,0.0009274130255904687,0.0,0.0002140183905208774,0.007700778267018804
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2011,0.08147951533971168,0.08072047940378636,0.9933486203611829,0.00207422973556313,0.0004714158489916204,0.00039598931315296116,3.7713267919329635e-05,1.8856633959664818e-05,0.009956302730703023
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2011,0.7683437587712577,0.604088907684269,0.0,0.01795527987873601,0.0007111001932172677,0.010666502898259015,0.0,0.00017777504830431692,0.21044656410363902
0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.09382110033841426,0.23968781145320395,0.9662943954354745,0.0015191943149870455,0.0006076777259948182,0.0009115165889922273,0.0,4.340555185677273e-05,0.00435724132154426
0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.07148680131891401,0.053532375500504104,0.9959877101426122,0.001372202708018007,4.959768824161471e-05,0.001190344517798753,4.959768824161471e-05,1.6532562747204904e-05,0.005394274910410657
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.4327170006909701,0.9004871180548807,0.0,0.00859835075310153,0.0018996356314991754,0.009898101448337809,9.998082271048291e-05,0.00019996164542096582,0.04127208361488735
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2011,0.40007206175177235,0.9153856735495105,0.0,0.006099504752972274,9.241673868139809e-05,0.006746421923742061,0.0,0.00018483347736279618,0.043916434221400374
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2011,0.49973778715668704,0.8577719908541745,0.0,0.011772114154730272,0.0018466061419184741,0.003924038051576757,0.0,0.0005770644193495232,0.11971479478290832
1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2011,0.46454490633024453,0.8742340160268769,0.0,0.012227688598856586,0.001179864689363355,0.0021452085261151905,0.0,0.0003217812789172786,0.14056066772811918
0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.049539426166609224,0.056678126491630565,0.997158204859147,0.0007204487184894694,0.00040024928804970516,0.0005146062274924781,0.0,3.4307081832831874e-05,0.0028292175900020526
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,2011,0.5501256559357913,0.8299560761039336,0.0,0.012696184074216278,0.0027931604963275813,0.0030470841778119065,0.0,0.0003808855222264883,0.0914125253343572
0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2011,0.05048085634071027,0.11005658243148123,0.992623225244963,0.0013627734637432166,0.00012812400086474688,0.000489200730574488,0.0,4.659054576899886e-05,0.0060207520785791144
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.04483097750037407,0.07776011779323344,0.9959612731605595,0.0009824551009309198,0.00012409959169653722,0.00017580775490342774,1.0341632641378101e-05,6.204979584826861e-05,0.0019168769688389605
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.8720959144336968,0.4845941915936563,0.0,0.013274522682800736,0.0006033873946727608,0.01950952576108593,0.0,0.0002011291315575869,0.06371770887744353
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.7008199131102829,0.7105207361775924,0.0,0.010016328864185693,0.0009693221481470026,0.010016328864185693,0.0,0.0004846610740735013,0.061724425312295404
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2011,0.07895259067552537,0.09953340687784461,0.9918112145542433,0.002511052664951026,0.00036392067607985887,0.00020015637184392235,0.0,1.8196033803992944e-05,0.01279163038614208
0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2011,0.8038023567172975,0.587670690060685,0.0,0.018705999545725126,0.006297069154006478,0.009630811647304026,0.0007408316651772328,0.0001852079162943082,0.08978879781948061
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.1426319607069635,0.08409772547549046,0.9861408897416516,0.0021347173488263016,0.0004269434697652603,0.00032841805366558486,0.0,3.284180536655848e-05,0.010246643274366248
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.1824736587632212,0.14230672905983963,0.9726887758566183,0.003696519790783486,0.00037805316042103837,0.00025203544028069223,8.401181342689742e-05,4.200590671344871e-05,0.017743294995760734
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.5571964544847801,0.8257703000945424,0.0,0.01192618418114719,0.000897669777075595,0.010900275864489368,0.0,0.0005129541583289114,0.08586852610425977
0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,2011,0.17620473859319305,0.2870097301890118,0.9415155176279635,0.0036489706565548496,0.0004054411840616499,0.0026759118148068895,0.0,0.00016217647362465999,0.010255182359566259
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.8698595104377738,0.48380822287126923,0.0,0.013006870986532158,0.003201691319761762,0.01800951367365991,0.0,0.00020010570748511014,0.09364947110303154
0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2011,0.18995401553109223,0.3409175723460598,0.9204187098842738,0.004629828844859916,0.00109194076529715,0.0023585920530418444,4.367763061188601e-05,0.000131032891835658,0.0222231784553276
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2011,0.06188712827210579,0.15956725864345078,0.9852442199844228,0.0013228000297186482,0.0004409333432395494,0.00028447312467067703,0.0,2.8447312467067703e-05,0.0002726796512229236
1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.058115585241180025,0.07247735372092179,0.9956700714999136,0.0009080560193934379,0.0,0.0003071365947948393,1.3353764991079969e-05,6.676882495539984e-05,0.0031300373836573264
